SCN2A	1
ARID1B	1
SYNGAP1	1
STXBP1	0.999999999999998
ANKRD11	0.999999999997383
DYRK1A	0.99999999997296
SCN1A	0.999999999632973
MED13L	0.999999999347205
ADNP	0.999999999309422
CTNNB1	0.999999984365191
WDR45	0.999999766434181
TBR1	0.999999618989219
CHD8	0.999999588893262
POGZ	0.999998913713467
KMT2A	0.999998265594026
CHD2	0.999997011529211
WAC	0.999991878378414
SATB2	0.999991054793325
EP300	0.999971257736394
TCF4	0.999950520882054
FOXP1	0.999944055148458
SETBP1	0.999940661072807
KCNQ2	0.999894494181819
GABRB3	0.99984810203144
PPP2R5D	0.999811926622083
KDM5B	0.999767488181018
TRIP12	0.999225716946486
ANK2	0.999189271740986
PTEN	0.998981189820302
DSCAM	0.998926013584408
SUV420H1	0.998764155648813
GNAO1	0.998705478205267
SLC6A1	0.998627385110612
GRIN2B	0.998034081227318
DNMT3A	0.997613714802461
MECP2	0.997453649805255
SETD5	0.995825338687179
CNOT3	0.99558351602097
BCL11A	0.994624225776953
HNRNPU	0.994391302747702
AHDC1	0.993086069789656
TCF7L2	0.992856053504976
TBL1XR1	0.99166598368219
SPAST	0.981538856033097
CDC42BPB	0.980009148921597
DDX3X	0.979221323847265
CAMK2A	0.978600324891057
NAA15	0.977709385319339
MYO1E	0.975975039934755
SCN8A	0.975866913986796
KAT6A	0.971838427077722
NSD1	0.963620733654296
RAI1	0.961629764285329
MYT1L	0.961349346468011
FOXG1	0.95773846396936
DNM1	0.956227785267615
RYR2	0.955595815866164
PURA	0.952687394367608
KDM6B	0.939201379413507
ILF2	0.937118835842805
PTCHD1	0.936808397933655
ZBTB20	0.93448970842745
CHAMP1	0.933899595690503
PPM1D	0.926942869987838
KATNAL2	0.926933116253864
GATAD2B	0.924420361931474
KCNB1	0.924393883439988
SLC6A8	0.92411047566544
MYH10	0.921478747869937
CUL3	0.906127297803977
ITPR1	0.904628329365274
ATP1A1	0.890985918714833
MBD5	0.889907433969111
PHF2	0.889565953484332
RANBP17	0.885039107389453
GNAI1	0.882334304439458
RFX7	0.881508984822586
IQSEC2	0.874619243220731
KANSL1	0.864304055124404
ZC3H4	0.857996774333914
CDAN1	0.85699913120887
NCKAP1	0.856541890222223
CACNA2D3	0.856462977268653
CASK	0.854866942908154
GIGYF1	0.847622647374879
RALGAPB	0.843521279779634
KMT2C	0.835876430469898
PTPN11	0.830216563020353
SMC3	0.820352756803205
KMT2E	0.812717246178755
TSPAN4	0.811987938461176
MLH1	0.807583516704625
TOP2B	0.8063366449226
PRKAR1B	0.792924067373199
SLC2A1	0.792041240342462
TUBA1A	0.791640519738291
CYP27C1	0.78318499489668
PLA1A	0.780096221161895
ASXL3	0.772552675163443
DIP2A	0.764312157029839
LRP2	0.762495063076437
PBX1	0.761662033423303
